name,smi,success
J1C,CC1(C)Nc2nc(N)[nH]c(=O)c2N=C1C(=O)NCCN1CCC(SCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)CC1,1
J1D,CC1(C)Nc2nc(N)[nH]c(=O)c2N=C1C(=O)NCC(=O)NCCS(=O)(=O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
J27,Cc1cc(F)ccc1-c1ccc(C[NH3+])cc1Cl,1
J43,CSc1nc(Cl)c(C=O)c(Nc2ccc(S(N)(=O)=O)cc2)n1,1
J45,NS(=O)(=O)c1ccc(Nc2ncnc(Cl)c2[N+](=O)[O-])cc1,1
J4K,Clc1ccc(OCc2nnn[nH]2)cc1,1
J71,COc1ncnc(NCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],1
J73,OCc1cn(CCc2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)nn1,1
J75,NS(=O)(=O)c1ccc(CNc2ncnc(NCc3ccccc3)c2[N+](=O)[O-])cc1,1
J90,NS(=O)(=O)c1ccc(CNc2nc[nH]c(=O)c2[N+](=O)[O-])cc1,1
J9S,COc1ccccc1C(NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1)C(=O)N(CC(=O)O)Cc1cccs1,1
J9V,COc1ccccc1C(NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1)C(=O)N(CC(=O)O)Cc1cccs1,1
JA4,COc1ccccc1C(NS(=O)(=O)c1cc2ccc(=O)[nH]c2cc1Cl)C(=O)N(CC(=O)O)Cc1cccs1,1
JA7,O=C(O)CCCCOc1ccccc1C(NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1)C(=O)N(CC(=O)O)Cc1cccs1,1
JAA,CC/C=C\CC1C(=O)CCC1CC(=O)O,1
JAJ,O=C(O)CCCOc1ccccc1C(NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1)C(=O)N(CC(=O)O)Cc1cccs1,1
JAY,O=C1c2ccccc2NC(c2ccccc2F)N1CCN1CCC(N2C(=O)c3ccccc3NC2c2ccccc2F)CC1,1
JC2,CC(C)CC(NP(=O)(O)CNC(=O)OCc1ccccc1)C(=O)NC(CCN)C(=O)O,1
JD1,CC(C)Oc1ccc(-c2cncc(NC(P(=O)(O)O)P(=O)(O)O)c2)cc1,1
JDR,CSc1nc(Cl)c(C=O)c(NCc2ccc(S(N)(=O)=O)cc2)n1,1
JFK,COc1ccc(OCCN2CCC3CCCC(C2=O)N3S(=O)(=O)c2ccc3[nH]c(=O)sc3c2)cc1OC,1
JG8,O=c1[nH]cnc2c1oc1ccccc12,1
JH3,COC(=O)/C=C(\C)CC/C=C(\C)CCC1OC1(C)C,1
JH5,c1ccc(CN[n+]2cnn(Cc3ccccc3)c2)cc1,1
JLZ,[H]/N=C(\N)c1ccc(C)c(F)c1,1
JQ1,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1[nH]nc(C)[n+]1-2,1
JRJ,NCCCCn1cc(CCn2nc3c(Br)c(Br)c(Br)c(Br)c3n2)nn1,1
JS7,COc1ncnc(NCCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],1
JSX,O=C(O)c1cccc(-c2ccc(O)cc2)c1,1
JZP,CC1(C)SCN(C(=O)C(O)C(Cc2ccccc2)NC(=O)COc2c(Cl)cccc2Cl)C1C(=O)NC1c2ccccc2CC1O,1
JZQ,CC1(C)SCN(C(=O)C(O)C(Cc2ccccc2)NC(=O)COc2c(F)cccc2F)C1C(=O)NC1c2ccccc2CC1O,1
K,[K+],1
K0I,O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,1
K1T,CC(C)CC(CNC(=O)CCCN)Cc1ccc2c(c1C(=O)O)OCO2,1
K5S,CC(C)(C)c1ccc(N2C(=O)c3cc(F)ccc3C(CC(=O)O)C2c2ccc3c(c2)OCCO3)cc1Cl,1
K82,CCCOc1ccc(CN)cc1Cl,1
K9S,NCc1csc2ccccc12,1
K9Y,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-n3cnc4c(N)ncnc43)cc2)cc1,1
KAA,NCCCCC(N)C(=O)NS(=O)(=O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
KAI,[H]/C=C(/C)C1CNC(C(=O)O)C1CC(=O)O,1
KAO,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3cccnc3)cc2)cc1,1
KB1,Nc1ncnc2c1ncn2C1OC(CN(CCC(N)C(=O)O)Cc2ccc(F)cc2)C(O)C1O,1
KBR,CCC(C)OC(=O)N1CCCCC1CCO,1
KC7,OCC1CC(Nc2ncnc3cccc(OCc4ccccc4)c23)C(O)C1O,1
KCR,C/C=C/C(=O)NCCCCC(N)C(=O)O,1
KCX,NC(CCCCNC(=O)O)C(=O)O,1
KDA,[H]/C=C\COC1(C(=O)O)CC(O)C(O)C(C(O)CO)O1,1
KDB,O=C(O)C1(O)C=CCC(C(O)CO)O1,1
KDH,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1
KDO,O=C(O)C1(O)CC(O)C(O)C(C(O)CO)O1,1
KEM,CC(/C=C/C(=O)C(=O)[O-])C(=O)CCC1C(=O)CCC2(C)C(O)CCC12,1
KFQ,O=c1[nH]c2ccccc2n2c(S)nnc12,1
KG1,C=C=COC1OC(C)C(O)C(O)C1O,1
KGM,CCCCCCCOC1OC(CO)C(O)C(O)C1O,1
KGU,CCn1c(=O)c(=O)n(CC)c2cc(N3CCCCC3)c(NC(=O)CN3CCN(C)CC3)cc21,1
KHM,O=C(NC1CCCCC1C(=O)O)c1cnn2c(O)cc(-c3ccccc3)nc12,1
KI1,O=C(CCS)N1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1,1
KIF,O=C1NC2C(O)C(O)C(O)C(CO)N2C1=O,1
KIV,CC(C)C(=O)C(=O)O,1
KK3,CC1CCN(c2cc(-c3ccc(C(F)(F)F)cc3)nc(N)n2)CC1,1
KKN,Cc1c2ccocc-2oc1=O,1
KLV,Cc1cc(=O)oc2cc(OP(=O)(O)O)ccc12,1
KMN,C#Cc1cc(C#CCOc2ccccc2)cc(CN2CCC(N(CC)CC)CC2)c1O,1
KMP,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
KO2,[H]/C=C/COC1(C(=O)O)OC(C(O)CO)C(O)C(O)C1O,1
KOV,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,1
KPI,C/C(=N\CCCCC(N)C(=O)O)C(=O)O,1
KR5,Cc1cc(C)n(C(=O)CCNc2ccc(S(N)(=O)=O)cc2)n1,1
KRS,CC1CCCC(CC2Cc3cc(O)cc(O)c3C(=O)O2)O1,1
KRX,COc1cccc(-c2ccc(C(=O)NC3CCN(CC(F)(F)F)CC3)cn2)c1,1
KTS,CCCOC1OC(C(O)CO)C(OC2OC(CO)C(O)C(OC3OC(C(O)CO)C(OC4OC(CO)C(O)C(O)C4O)C3O)C2O)C1O,1
KU3,CC(C)c1cc(C(=O)N2Cc3ccc(F)cc3C2)c(O)c2cnoc12,1
L26,CCc1c(C(=O)Nc2cccc(OCC(N)=O)c2)[nH]c(C)c1C(C)=O,1
L28,CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(N)=O,1
L2D,,0
L2M,,0
L33,CCc1c(C(=O)Nc2cccc(S(=O)(=O)N(CC)CC)c2)[nH]c(C)c1C(C)=O,1
L36,CCCN(Cc1ccc(N)cc1)C(=O)NCC(=O)OCC,1
L40,CCc1c(C(=O)Nc2cc(S(=O)(=O)NC)ccc2C)[nH]c(C)c1C(C)=O,1
L43,O=C(O)c1cccc(-c2ccc(-c3nnn[nH]3)cc2)c1,1
L46,CCc1c(C(=O)NC)[nH]c(C)c1C(C)=O,1
L4V,CN1CCC/C=C\CCCC(=O)Cc2c(Cl)c(O)cc(O)c2C1=O,1
L5D,Cc1cccc(-c2cccc(C(=O)O)c2)c1,1
L5V,Clc1cncc(-c2nc[nH]n2)n1,1
L66,COc1ccccc1-n1c(-c2cc(O)ccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,1
L6I,COc1cc(C(CC(=O)O)c2ccc(C)c(CN3CC(C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,1
L76,CC(OC1OCCN(Cc2nn[nH]c2CN(C)C)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
L81,CC1(C)CNc2cc(O)c(C(=O)N3Cc4ccccc4C3)cc21,1
LAC,CC(O)C(=O)O,1
LAH,CC(C)OP(=O)(O)OC1C(O)OCC(O)C1O,1
LAO,O=P(O)(O)OC1C(O)OCC(O)C1O,1
LAT,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,1
LBT,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,1
LCI,Cn1ncc(-c2nc(NC3CCC([NH3+])CC3)ncc2F)c1CC1CC1,1
LCR,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
LEC,CC(=O)NC1C(Oc2ccc([N+](=O)[O-])cc2)OC(CO)C(O)C1O,1
LED,CC(C=O)CC(N)C(=O)O,1
LEU,CC(C)CC(N)C(=O)O,1
LF0,Cc1nc2ccccc2c(-c2ccc3c(c2)CCCO3)c1C(OC(C)(C)C)C(=O)O,1
LI,[Li+],1
LIZ,O=C(O)CN(CC(=O)O)C(Cc1ccc(NC(=S)NC(CO)(CO)CO)cc1)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,1
LLP,Cc1ncc(COP(=O)(O)O)c(/C=N/CCCCC(N)C(=O)O)c1O,1
LM3,CN(C)c1cc(-c2ccncc2)c(-c2cccc3ccccc23)nn1,1
LMR,O=C(O)CC(O)C(=O)O,1
LMT,CCCCCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1
LMU,CCCCCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1
LN1,CC(COC(=O)Cc1ccc(O)c(O)c1)(C(Nc1c(C=O)cc2ccccn12)C(=O)O)S(=O)O,1
LN7,CCCCC(N)NCCCC(N)C(=O)O,1
LNR,NCC(O)c1ccc(O)c(O)c1,1
LOC,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1
LP3,CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C,1
LP5,CCCCCCCCCCCC(O)CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1OC(=O)CC(O)CCCCCCCCCCC,1
LQ5,CN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4ccnc(N)n4)cc3)cc2C(F)(F)F)CC1,1
LS8,COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,1
LTC,CCCCCCC/C=C\CCCCCC(=O)OC(COC(=O)CCCCCC)COC1OC(CO)C(O)C(OC2OC(C)C(N)C(O)C2NC(C)=O)C1O,1
LTM,CC(=O)NC1C(=O)NC(CO)C(O)C1O,1
LU2,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1
LX8,[H]/C=C/C(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)OC(C)=O)C3,1
LYS,NC(CCCC[NH3+])C(=O)O,1
LZ1,c1ccc2[nH]ncc2c1,1
LZ6,NC(CCC(=O)NC(CSCCN(CCCl)c1ccc(CCCC(=O)O)cc1)C(=O)NCC(=O)O)C(=O)O,1
LZJ,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,1
LZK,COc1cccc(OC)c1-c1cc2cnc(N)nc2nc1N,1
M0Y,NC(=O)Nc1cn(-c2cccc3ccccc23)nc1C(N)=O,1
M0Z,COc1ccc2cccc(-n3cc(NC(N)=O)c(C(N)=O)n3)c2c1,1
M1W,COCCCNC(=O)c1nc(-c2cccc3[nH]ccc23)no1,1
M24,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)c2cccc(-c3noc(-c4ccccc4F)n3)c2)C(O)C1O,1
M2M,COCCOCCOC,1
M33,CP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
M3L,C[N+](C)(C)CCCCC(N)C(=O)O,1
M3N,OCc1cn(C2OC(CO)C(O)C(O)C2O)nn1,1
M4S,COc1ccc(S(N)(=O)=O)cc1,1
M61,CN(CC1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C5CCNCC5)c4)cc3c(=O)c2c1,1
M6D,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,1
M6P,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,1
M7G,CN1CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21,1
M7M,CN(C)c1nc(=O)c2c([nH]1)N(C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O)CN2C,1
M7U,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC(C)CCCCCCCC)COP(=O)(O)O,1
M8Q,CS(=O)(=O)NCc1cccc(-c2cccc(C(=O)O)c2)c1,1
MA4,OCC1OC(OC2C(CO)OC(OCCCCCCC3CCCCC3)C(O)C2O)C(O)C(O)C1O,1
MAB,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,1
MAL,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,1
MAN,OCC1OC(O)C(O)C(O)C1O,1
MBE,O=[N+]([O-])c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,1
MBG,COC1OC(CO)C(O)C(O)C1O,1
MBN,Cc1ccccc1,1
MBO,O=C(O)c1ccc([Hg])cc1,1
MC4,CC(=O)/C(C)=C(/[O-])SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,1
MCM,Cc1cc(=O)oc2cc(N)ccc12,1
MCT,Cc1ccc(O)c(O)c1,1
MD9,,0
ME2,CCOCCOCCOC,1
MES,O=S(=O)([O-])CC[NH+]1CCOCC1,1
MET,CSCCC(N)C(=O)O,1
MFB,COC1OC(C)C(O)C(O)C1O,1
MFU,COC1OC(C)C(O)C(O)C1O,1
MG,[Mg+2],1
MGF,F[Mg-](F)F,1
MGO,C[n+]1cn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c2cc(N)[nH]c(=O)c21,1
MGP,C[n+]1cn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21,1
MGT,CN1CN(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21,1
MHI,CC(N)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O,1
MHO,CS(=O)CCC(N)C(=O)O,1
MI1,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,1
MIG,OCCN1CC(O)C(O)C(O)C1CO,1
MIY,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,1
MKD,CCCCCCC(C)(N)C(=O)O,1
MKY,[H]/N=C(N)/N=c1\sc2cc(O)ccc2n1CC(=O)OCC,1
MLA,O=C(O)CC(=O)O,1
MLB,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,1
MLI,O=C([O-])CC(=O)[O-],1
MLO,[H]/C=C\Cc1ccc(O)c(-c2cc(C/C=C\[H])ccc2O)c1,1
MLR,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,1
MLT,O=C(O)CC(O)C(=O)O,1
MLY,CN(C)CCCCC(N)C(=O)O,1
MLZ,CNCCCCC(N)C(=O)O,1
MMK,CCN(/C=C/N(C)C)C(=O)CNCc1cc(C(=O)O)ccn1,1
MN,[Mn+2],1
MN0,COC1(C(=O)O)CC(O)C(NC(=O)CO)C(C(O)C(O)CO)O1,1
MNA,COC1(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O1,1
MO0,NC(=O)CCC(NCC(O)C(O)C(O)C(O)CO)C(=O)O,1
MOH,CO,1
MOS,O=[Mo](=O)S,1
MPD,CC(O)CC(C)(C)O,1
MPG,CCCCCCCC/C=C\CCCCCCCCOC(=O)C(O)CO,1
MPV,Cn1nc(-c2cccs2)cc1N,1
MQT,COC1OC(CO)C(O)C(OC(=O)c2ccc(C)cc2)C1OC(C)=O,1
MRD,CC(O)CC(C)(C)O,1
MRZ,[H]/N=C(\N)N1CCCCC1,1
MS0,COc1ccc2c(CC(=O)O)coc2c1,1
MS7,CNC(=O)C(N)Cc1ccc(OCc2ccccc2)cc1,1
MS9,COC(=O)c1ccc(Cl)cc1N,1
MSE,C[Se]CCC(N)C(=O)O,1
MT6,COC(=O)c1cccc(-c2cc3c(=O)[nH]ccc3o2)c1,1
MTA,CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
MTE,Nc1nc2c(c(=O)[nH]1)NC1C(S)=C(S)C(COP(=O)(O)O)OC1N2,1
MTG,CSCC(=O)[O-],1
MTT,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,1
MTX,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,1
MUC,O=C(O)CC1C=CC(=O)O1,1
MUR,CC(OC1C(N)C(O)OC(CO)C1O)C(=O)O,1
MVC,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(O)CO,1
MVH,CNC(=O)/C=C(\C)OP(=O)(O)OC,1
MVL,OCC1C(O)C(O)C(O)c2nccn21,1
MYR,CCCCCCCCCCCCCC(=O)O,1
N11,O=[N+]([O-])c1ccc(SCCCCCCO)c2nonc12,1
N1Y,O=[N+]([O-])/C=C1\NCCN1Cc1ccc(Cl)nc1,1
N2Y,[H]/N=C1\NCCN1Cc1ccc(Cl)nc1,1
N44,[H]/C=C/CN(Cc1ccccc1C(=O)NCc1ccccc1)Cc1ccc2c(c1C(=O)[O-])OCO2,1
N4B,CCCCc1ccccc1,1
N4D,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,1
N5P,O=[N+]([O-])c1ccc2c(ccn2C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c1,1
N66,CCc1cccc(CC)c1NC(=O)c1ccn2c1CCc1cnc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc1-2,1
N6A,CN(c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O)S(=O)(=O)c1ccccc1,1
N7P,CC(=O)N1CCCC1C(=O)O,1
N8P,CC(=O)N1CCCC1C(=O)O,1
N8Y,COc1ccc2ncnc(N)c2c1,1
NA,[Na+],1
NAD,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,1
NAG,CC(=O)NC1C(O)OC(CO)C(O)C1O,1
NAI,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,1
NAR,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1
NBB,CCCCNS(=O)(=O)c1ccccc1,1
NBG,CC(=O)NC1OC(CO)C(O)C(O)C1O,1
NBR,CN(C)c1cc[n+](Cc2ccc(OCCOc3ccc(C[n+]4ccc(N(C)C)cc4)cc3)cc2)cc1,1
NCN,O=C(O)c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1,1
NCT,CN1CCCC1c1cccnc1,1
NCW,CCCCCCCCNC(=S)N1C2COC1C(O)C(O)C2O,1
NDG,CC(=O)NC1C(O)OC(CO)C(O)C1O,1
NEC,CCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
NEP,NC(Cc1cn(P(=O)(O)O)cn1)C(=O)O,1
NGA,CC(=O)NC1C(O)OC(CO)C(O)C1O,1
NGE,O=C(CO)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO,1
NGT,CC1=NC2C(OC(CO)C(O)C2O)S1,1
NGW,CC1NC2C(OC(CO)C(O)C2O)S1,1
NH2,N,1
NH4,[NH4+],1
NH5,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,1
NH6,O=S(=O)(NCc1ccccc1)c1ccc(S(=O)(=O)N(Cc2ccc(Cl)cc2)C2CCCC2)cc1,1
NHE,O=S(=O)(O)CCNC1CCCCC1,1
NHK,COc1ccc(S(=O)(=O)N(CCO)CC(=O)NO)cc1,1
NHT,CCNC1=NC2C(OC(CO)C(O)C2O)S1,1
NI,[Ni+2],1
NI9,O=P(O)(O)C(O)(C[n+]1cccc(F)c1)P(=O)(O)O,1
NIH,O=C(NO)c1cnc(NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[nH]c1=O,1
NIL,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,1
NJQ,O=C(O)c1ccc(NC(=O)c2cccc(CC3CCCCC3)n2)c(Cc2ccccc2)c1,1
NLE,CCCCC(N)C(=O)O,1
NMN,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1,1
NNH,[H]/N=C(\NO)NCCC(N)C(=O)O,1
NO3,O=[N+]([O-])[O-],1
NOK,CC(=O)NC1CNC(CO)C(O)C1O,1
NOO,CCCCCCCC(=O)NC1=CC(=O)CCC1,1
NTM,O=C(O)c1cccnc1C(=O)O,1
NV4,COc1cc(C2c3cc4c(cc3C(Sc3nnc[nH]3)C3COC(=O)C23)OCO4)cc(OC)c1OC,1
NVP,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1
NVS,COc1ccc(N2Cc3ccc(O)cc3OC2=O)cc1,1
NXG,CCN(CC)C1CCN(Cc2cc(C#CCO)cc(I)c2O)CC1,1
NXL,NC(=O)C1CCC(NOS(=O)(=O)O)CN1C=O,1
NYT,OCC1OC(OC2(COC3(COC4(CO)OC(CO)C(O)C4O)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,1
NZL,NCCCCCC(=O)NC1Cc2ccccc2C1Cc1ccc2c(c1C(=O)O)OCO2,1
O2N,[H]/C=C/CN(Cc1ccccc1C(=O)NC(c1ccc(OC)cc1)c1ccc(OC)cc1)Cc1ccc2c(c1C(=O)O)OCO2,1
O4B,C1COCCOCCOCCOCCOCCO1,1
O4N,[H]/C=C\CN(Cc1ccccc1C(=O)NC(CCC)c1ccc(OC)cc1)Cc1ccc2c(c1C(=O)O)OCO2,1
O80,CN(C)Cc1ccc2c(c1)c1ccccc1n2CC(F)(F)F,1
O82,CNCc1ccc2c(c1)c1ccccc1n2CCF,1
O83,CNCc1ccc2c(c1)c1ccccc1n2CC(F)F,1
OAN,CC(=O)NC1/C(=N/OC(=O)Nc2ccccc2)OC(CO)C(O)C1O,1
OCA,CCCCCCCC(=O)O,1
OCS,NC(CS(=O)(=O)O)C(=O)O,1
OGA,O=C(O)CNC(=O)C(=O)O,1
OH,[OH-],1
OJ8,OC(c1ncc(-c2ccccn2)o1)C1CCc2cc(Oc3ccccc3)ccc2C1,1
OKA,[H]/C=C1/C(O)C2OC3(CCC(/C=C/C(C)C4CC(C)=CC5(OC(CC(C)(O)C(=O)O)CCC5O)O4)O3)CCC2OC1C(O)CC(C)C1OC2(CCCCO2)CCC1C,1
OLA,CCCCCCCC/C=C\CCCCCCCC(=O)O,1
OLB,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)CO,1
OLC,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)CO,1
OM3,C[NH+](Cc1ccccc1C(=O)NCC1CCCCC1)Cc1ccc2c(c1C(=O)O)OCO2,1
OMD,O=C(O)Cc1cc(O)ccc1O,1
ONL,CC(=O)CCC(N)C(=O)O,1
OOA,CCCCCC(=O)CC(=O)O,1
OOG,O=C(O)CCCC(=O)C(=O)O,1
OP1,[H]/N=C(\N)NCCCC(C(=O)O)N1C(=O)CCC1C(=O)O,1
OPE,NCCOP(=O)(O)O,1
OQC,NCc1ccc(-c2ccoc2)c(Cl)c1,1
OTA,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCNC2,1
OXM,NC(=O)C(=O)O,1
P17,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,1
P1T,[H]/C=C(/NCc1c(COP(=O)(O)O)cnc(C)c1O)C(=O)O,1
P1Y,COc1ccc(Cc2nc(O)c(O)c(C(=O)O)n2)cc1Br,1
P2H,O=P(O)(O)C(O)(C[n+]1cccc(-c2ccccc2)c1)P(=O)(O)O,1
P32,CC(C)(C)NCC(O)COc1cccc2c1CC(C#N)=N2,1
P33,OCCOCCOCCOCCOCCOCCOCCO,1
P34,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,1
P35,O=S(=O)(c1ccc(O)cc1O)N1Cc2ccc(NC3CCNCC3)cc2C1,1
P46,NC(=O)CC(N)C(=O)N1CCC(Nc2ccc3cn(S(=O)(=O)c4ccc(O)cc4O)cc3c2)CC1,1
P47,O=C(O)/C=C(/CCc1ccc(Cl)cc1)c1ccccc1,1
P48,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,1
P4A,COc1ccc(-c2c(-c3ccc(O)cc3O)n[nH]c2C)cc1,1
P4G,CCOCCOCCOCC,1
P4P,c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,1
P4Y,O=C(O)c1nc(Cc2c(-c3ccccc3)[nH]c3ccccc23)nc(O)c1O,1
P51,CCN(CC)C1CCN(Cc2cc(C#CCOc3ccccc3)cc(I)c2O)CC1,1
P6G,OCCOCCOCCOCCOCCOCCO,1
P74,CCN(CC)C1CCN(Cc2cc(C#CCNC(=O)OC(C)(C)C)cc(I)c2O)CC1,1
P7I,NCCP(=O)(O)O,1
P83,CCn1c2ccccc2c2cc(CNC)ccc21,1
P84,CN1CCC(N(C)Cc2cc(I)cc(I)c2O)CC1,1
P86,CCN(CC)C1CCN(Cc2cc(I)cc(I)c2O)CC1,1
P96,CCN(CC)C1CCN(Cc2cc(C#CCNc3ccccc3)cc(I)c2O)CC1,1
PAF,CC(C)(CO)C(O)C(=O)[O-],1
PAL,O=C(O)CC(NC(=O)CP(=O)(O)O)C(=O)O,1
PAU,CC(C)(CO)C(O)C(=O)NCCC(=O)O,1
PBZ,[H]/[NH+]=C(\N)c1ccc(N)cc1,1
PC,C[N+](C)(C)CCOP(=O)(O)O,1
PCA,O=C1CCC(C(=O)O)N1,1
PCG,Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1,1
PCI,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
